,time,id,mood,activity,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,call,screen,sms,circumplex.arousal,circumplex.valence
218,2014-04-24,AS14.06,0.7916666666666665,0.18642377591530507,0.2847141906882059,0.2525502018328248,1.1102230246251566e-17,0.0,0.0063385241385386995,0.024636307433164716,0.07827366531322535,0.05865224980895698,5.551115123125783e-18,0.10322580645161288,0.4492423347389242,0.047058823529411736,0.5075000000000001,0.5845410628019323
219,2014-04-25,AS14.06,0.5666666666666667,0.2427303111571227,0.31119378848995244,0.25867731019406787,1.1102230246251566e-17,0.0,0.00884604306085488,0.02440223665141486,0.07914173562370339,0.07800674730002395,5.551115123125783e-18,0.1225806451612903,0.46936761709701,0.047058823529411736,0.42750000000000005,0.5587761674718196
220,2014-04-26,AS14.06,0.75,0.309008582384972,0.3082438267699794,0.22530375480723525,1.1102230246251566e-17,0.0,0.014575197958448699,0.024684893352366677,0.06683501878006086,0.09010625997582386,5.551115123125783e-18,0.18064516129032254,0.4666227984699868,0.05882352941176468,0.4175000000000001,0.5845410628019322
221,2014-04-27,AS14.06,0.7,0.2829671564236557,0.21853318471472108,0.13999654785543733,1.1102230246251566e-17,0.0,0.012727888570916179,0.023589591758217,0.060921280642134625,0.08523266179555918,5.551115123125783e-18,0.14193548387096772,0.3323936693214091,0.047058823529411736,0.40750000000000003,0.6103059581320449
222,2014-04-28,AS14.06,0.625,0.29734059628655773,0.19982952544885968,0.11257432273244812,1.1102230246251566e-17,0.0,0.00972822720088656,0.01758568170870216,0.055111045406132465,0.07069272760709515,5.551115123125783e-18,0.11612903225806451,0.29927082045310394,0.047058823529411736,0.395,0.5909822866344604
223,2014-04-29,AS14.06,0.7083333333333333,0.27904015260461984,0.20401655359255716,0.1307023529936875,1.1102230246251566e-17,0.0,0.00959075126483714,0.013012332602937817,0.07480287531374025,0.05492465577115222,5.551115123125783e-18,0.09677419354838708,0.3063048948706192,0.011764705882352917,0.40750000000000003,0.6070853462157808
224,2014-04-30,AS14.06,0.6339999999999999,0.24438786588436212,0.21248004476564342,0.15350509831663167,1.1102230246251566e-17,0.0,0.01095579214602162,0.012685326806995297,0.06326390004091784,0.04040412200461554,5.551115123125783e-18,0.08387096774193545,0.3185238209992585,0.011764705882352917,0.42750000000000005,0.6199677938808372
225,2014-05-01,AS14.06,0.8333333333333333,0.23846469189793096,0.1900954778320381,0.15500620015219263,1.1102230246251566e-17,0.0,0.00569029232488282,0.011433152669646538,0.06713789260996714,0.03842784042998364,5.551115123125783e-18,0.032258064516129,0.2881065784753222,0.0,0.42750000000000005,0.6199677938808372
226,2014-05-02,AS14.06,0.7,0.2797436973828467,0.2132030824857536,0.1557963015569233,1.1102230246251566e-17,0.0,0.00569029232488282,0.010597012660367998,0.0789152691140224,0.04575854751708586,5.551115123125783e-18,0.05806451612903222,0.3259208105141701,0.0,0.42000000000000004,0.6199677938808372
227,2014-05-03,AS14.06,0.5425,0.28062777426600893,0.16939959562717777,0.13546203881343213,1.1102230246251566e-17,0.0,0.00956541515146132,0.013164308037632938,0.07045408721136687,0.04575854751708586,5.551115123125783e-18,0.05806451612903222,0.2733052827975639,0.0,0.395,0.5877616747181964
228,2014-05-04,AS14.06,0.7666666666666666,0.26650059874439885,0.1332131652821104,0.10004354312598025,1.1102230246251566e-17,0.0,0.009534151732092239,0.018398931862501616,0.05446638997550084,0.046062815853172956,0.007533692449198305,0.045161290322580615,0.2296095722323276,0.0,0.35500000000000004,0.5716586151368759
229,2014-05-05,AS14.06,0.6666666666666665,0.25384670393943237,0.11519858112855261,0.06333616379463083,1.1102230246251566e-17,0.0,0.00566159192859158,0.017789929649899956,0.05758358210856548,0.04550785768999338,0.007533692449198305,0.03870967741935482,0.19378858148903003,0.0,0.3516666666666667,0.5759527643585614
230,2014-05-06,AS14.06,0.7049999999999998,0.21419700434489353,0.16086826455913558,0.06656688112683931,1.1102230246251566e-17,0.0,0.00976864733532698,0.015413401409524258,0.07263072933677481,0.027630065752349497,0.007533692449198305,0.03225806451612902,0.24384630204303287,0.0,0.33914666666666665,0.5514761137949543
